"서울특별시 강남구 양재대로33길 14 (일원동, 호정빌라트)",서울특별시 강남구 일원동 679,30,37.4907966,127.0831551
서울특별시 강남구 양재대로33길 23-12 (일원동),서울특별시 강남구 일원동 682-12,30,37.4905878,127.0818188
서울특별시 강남구 일원로 7 (일원동),서울특별시 강남구 일원동 620-10 (중동고 담장),30,37.4928564,127.081675
서울특별시 강남구 일원로9길 76 (일원동),서울특별시 강남구 일원동 645-12,30,37.4910443,127.0875549
서울특별시 강남구 일원로5길 30 (일원동),서울특별시 강남구 일원동 676,30,37.4916103,127.0832256
,서울특별시 강남구 일원동 711-3 (수서1단지A 118동 뒤),30,37.4934946,127.0882087
서울특별시 강남구 개포로136길 22 (일원동),서울특별시 강남구 일원동 633-9,30,37.4940821,127.0854803
서울특별시 강남구 일원로5길 90 (일원동),서울특별시 강남구 일원동 643,30,37.4929016,127.0866368
서울특별시 강남구 양재대로39길 15 (일원동),서울특별시 강남구 일원동 672-2,30,37.4907448,127.0841377
서울특별시 강남구 개포로130길 22 (일원동),서울특별시 강남구 일원동 629-9,30,37.4938518,127.0841661
,서울특별시 강남구 일원동 711-2 (일원1동주민센터앞삼거리 지하보도),30,37.4906863,127.0882508
,서울특별시 강남구 일원동 711-3 (대청초 뒷편),30,37.4933149,127.087028
,서울특별시 강남구 일원동 712-4 (하늘빛 유치원 뒤 대청초 담장),30,37.4923268,127.0880658
서울특별시 강남구 개포로 668 (일원동),서울특별시 강남구 일원동 639-6,30,37.4951724,127.085515
서울특별시 강남구 개포로116길 21 (일원동),서울특별시 강남구 일원동 621 (대청공원 화장실 앞),30,37.4922621,127.0829745
,서울특별시 강남구 일원동 712-4 (일원까치공원 내),30,37.4918736,127.0882201
서울특별시 강남구 양재대로37길 18 (일원동),서울특별시 강남구 일원동 672 (대청어린이집 앞),30,37.4907744,127.0837178
서울특별시 강남구 일원로3길 81 (일원동),서울특별시 강남구 일원동 636-12 (하나어린이집 앞),30,37.4931492,127.0859062
서울특별시 강남구 일원로9길 48 (일원동),서울특별시 강남구 일원동 645,30,37.4900006,127.0858848
서울특별시 강남구 일원로3길 32 (일원동),서울특별시 강남구 일원동 677-5,30,37.4919468,127.082904
서울특별시 강남구 양재대로47길 28 (일원동),서울특별시 강남구 일원동 655-4,30,37.4919648,127.085998
서울특별시 강남구 일원로 35 (일원동),서울특별시 강남구 일원동 684,30,37.4907924,127.0812814
서울특별시 강남구 일원로5길 68 (일원동),서울특별시 강남구 일원동 655,30,37.4924716,127.0854933
서울특별시 강남구 양재대로29길 6 (일원동),서울특별시 강남구 일원동 686-8,30,37.4895786,127.0823456
서울특별시 강남구 개포로128길 6 (일원동),서울특별시 강남구 일원동 625-4,30,37.4945135,127.0834118
서울특별시 강남구 개포로140길 14 (일원동),서울특별시 강남구 일원동 640-4,30,37.4956243,127.0857686
서울특별시 강남구 양재대로41길 18(일원동),서울특별시 강남구 일원동 665,30,37.4910956,127.0845791
서울특별시 강남구 개포로138길 36-15,서울특별시 강남구 일원동 636,30,37.4933034,127.0852107
서울특별시 강남구 개포로120길 23,서울특별시 강남구 일원동 620-9,30,37.4930074,127.0821881
서울특별시 강남구 개포로118길 26-10(일원동),서울특별시 강남구 일원동 620-6,30,37.4933152,127.0820129
서울특별시 강남구 일원로5길 19(일원동),서울특별시 강남구 일원동 683-18,30,37.4913212,127.0823926
,서울특별시 강남구 일원동 702-6 (삼성의료원 육교 북단 위),30,37.4891212,127.0819953
서울특별시 강남구 일원로9길 18(일원동),서울특별시 강남구 일원동 687-7,30,37.4895725,127.0832818
"서울특별시 강남구 언주로 110 (개포동,경남아파트)",서울특별시 강남구 개포동 649 (경남1차A 2동 옆 정문),30,37.4833811,127.0527486
서울특별시 강남구 선릉로 103 (개포동),서울특별시 강남구 개포동 650 (구룡중 담장),30,37.4854222,127.0561383
"서울특별시 강남구 개포로 310 (개포동,개포주공1차아파트)",서울특별시 강남구 개포동 660-12 (개포주공1단지 55동 옆),30,37.4777622,127.0578221
"서울특별시 강남구 개포로 310 (개포동,개포주공1차아파트)",서울특별시 강남구 개포동 660-2 (개포주공1단지 91동 옆),30,37.4821561,127.0554539
"서울특별시 강남구 선릉로 7 (개포동,주공아파트)",서울특별시 강남구 개포동 141 (개포주공1단지 104동 뒤쪽 샛길),30,37.4766517,127.0583553
"서울특별시 강남구 개포로 310 (개포동,개포주공1차아파트)",서울특별시 강남구 개포동 660-1 (개포주공1단지 입구),30,37.4834358,127.0571798
"서울특별시 강남구 개포로 303 (개포동,현대1차아파트)",서울특별시 강남구 개포동 653 (구룡초교 사거리),30,37.4813046,127.0539209
"서울특별시 강남구 개포로 303 (개포동,현대1차아파트)",서울특별시 강남구 개포동 653 (개포현대A 104동쪽 출입구),30,37.4822747,127.0534121
"서울특별시 강남구 언주로6길 21 (개포동,명스튜디오)",서울특별시 강남구 개포동 660-21,30,37.4773088,127.0584223
서울특별시 강남구 양재대로 478(개포동),서울특별시 강남구 개포동 570 (구룡마을 8지구 구룡산 2호 공영주차장 내),30,37.4775238,127.0657059
,서울특별시 강남구 개포동 649-1,30,37.4858079,127.0546485
서울특별시 강남구 개포로 307 (개포동),서울특별시 강남구 개포동 651-1 (개포우성 9차A 입구),30,37.4839786,127.0573059
서울특별시 강남구 선릉로8길 26 (개포동),서울특별시 강남구 개포동 160-3,30,37.4836677,127.0625724
서울특별시 강남구 선릉로12길 12 (개포동),서울특별시 강남구 개포동 169-3,30,37.4836435,127.0611629
서울특별시 강남구 선릉로18길 15 (개포동),서울특별시 강남구 개포동 170-12,30,37.4845053,127.0613091
서울특별시 강남구 선릉로18길 8 (개포동),서울특별시 강남구 개포동 172-2,30,37.4838891,127.0599049
서울특별시 강남구 개포로 402 (개포동),서울특별시 강남구 개포동 173 (개포고 담장),30,37.4845734,127.0600914
서울특별시 강남구 개포로 401 (개포동),서울특별시 강남구 개포동 174 (개일초 정문),30,37.4850671,127.0580193
서울특별시 강남구 개포로 511 (개포동),서울특별시 강남구 개포동 182 (양전초 뒤 산책로),30,37.4902959,127.0687374
"서울특별시 강남구 삼성로4길 17 (개포동, 주공아파트)",서울특별시 강남구 개포동 187 (개포주공5단지 501동 앞),30,37.4888933,127.0692323
"서울특별시 강남구 삼성로 14 (개포동, 주공아파트)",서울특별시 강남구 개포동 189 (개포주공4단지 401동 앞),30,37.4860324,127.0676351
"서울특별시 강남구 삼성로 11 (개포동, 주공아파트)",서울특별시 강남구 개포동 138 (개포주공3단지 다상가 앞),30,37.4841317,127.0683954
"서울특별시 강남구 삼성로 11 (개포동, 주공아파트)",서울특별시 강남구 개포동 138 (개포주공3단지 후문 입구),30,37.4849821,127.0657904
서울특별시 강남구 개포로82길 13-9 (개포동),서울특별시 강남구 개포동 186-4,30,37.4885459,127.0679824
서울특별시 강남구 선릉로 30 (개포동),서울특별시 강남구 개포동 167-4,30,37.4827424,127.0611823
서울특별시 강남구 선릉로4길 17 (개포동),서울특별시 강남구 개포동 158-7,30,37.4828091,127.0625442
서울특별시 강남구 영동대로3길 9 (개포동),서울특별시 강남구 개포동 189-3 (개포어린이집 앞),30,37.4880926,127.0736539
,서울특별시 강남구 개포동 1229-2,30,37.4777305,127.0452728
서울특별시 강남구 개포로24길 6 (개포동),서울특별시 강남구 개포동 1218,30,37.4785303,127.0481233
서울특별시 강남구 개포로20길 48 (개포동),서울특별시 강남구 개포동 1223-1 (개포은행나무공원 코너),30,37.4757834,127.0490246
서울특별시 강남구 개포로21길 17 (개포동),서울특별시 강남구 개포동 1252-10,30,37.4797984,127.0468801
서울특별시 강남구 논현로30길 47 (도곡동),서울특별시 강남구 도곡동 418-4,30,37.4850428,127.0455927
,서울특별시 강남구 도곡동 산6-18 (도곡공원 원형광장 옆),30,37.4909485,127.0487998
서울특별시 강남구 논현로28길 25 (도곡동),서울특별시 강남구 도곡동 515-13,30,37.4835019,127.0436373
서울특별시 강남구 언주로30길 56 (도곡동),서울특별시 강남구 도곡동 467 (타워팰리스1차앞 도로),30,37.4885617,127.0537089
서울특별시 강남구 언주로30길 26 (도곡동),서울특별시 강남구 도곡동 467-29 (타워팰리스3차앞 화단),30,37.4872294,127.0522532
서울특별시 강남구 남부순환로378길 8(도곡동),서울특별시 강남구 도곡동 419,30,37.4857833,127.0455019
서울특별시 강남구 삼성로 646 (삼성동),서울특별시 강남구 삼성동 52-17,30,37.5174574,127.0509946
서울특별시 강남구 영동대로 645 (삼성동),서울특별시 강남구 삼성동 58-4,30,37.5194826,127.0570135
"서울특별시 강남구 학동로88길 5 (삼성동, 진흥아파트)",서울특별시 강남구 삼성동 55 (삼성진흥A 3동 담장),30,37.5188125,127.0544225
서울특별시 강남구 영동대로 643 (삼성동),서울특별시 강남구 삼성동 74-4 (경기고 담장),30,37.5173042,127.0549321
"서울특별시 강남구 학동로88길 5 (삼성동, 진흥아파트)",서울특별시 강남구 삼성동 55 (삼성진흥A 2동 담장),30,37.5179275,127.0529902
